action	current_path	proposed_path	note
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day038.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day041.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day042.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day043.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day044.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day045.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day048.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day049.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day050.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day052.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day053.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day055.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day056.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day057.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day060.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day061.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day062.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day063.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day064.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day065.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day067.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day068.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day069.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day070.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day071.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day076.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day077.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day078.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day080.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day081.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day082.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day083.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day084.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day087.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day088.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day089.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day090.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day091.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day092.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day093.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day094.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day095.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day097.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day099.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day100.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day101.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v1/glogermf3gsr/glossika_ende_f3_gsr_day104.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0001a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0001b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0001c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0051a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0051b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0051c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0101a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0101b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0101c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0151a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0151b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0151c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0201a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0201b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0201c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0251a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0251b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0251c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0301a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0301b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0301c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0351a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0351b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0351c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0401a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0401b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0401c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0451a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0451b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0451c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0501a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0501b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0501c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0551a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0551b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0551c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0601a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0601b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0601c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0651a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0651b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0651c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0701a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0701b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0701c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0751a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0751b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0751c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0801a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0801b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0801c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0851a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0851b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0851c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0901a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0901b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0901c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0951a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0951b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf1gms/glossika_ende_f1_gms_0951c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf2gsr		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf2gsr/glossika_ende_f2_gsr_day041.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf2gsr/glossika_ende_f2_gsr_day056.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2001a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2001b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2001c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2051a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2051b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2051c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2101a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2101b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2101c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2151a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2151b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2151c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2201a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2201b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2201c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2251a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2251b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2251c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2301a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2301b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2301c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2351a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2351b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2351c.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2401a.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2401b.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v2/glogermf3gms/glossika_ende_f3_gms_2401c.mp3		needs human decision
